seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
85.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,56,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,80,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,104,89,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,128,89,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,152,89,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,176,170,3,5,171,2,1,2,0,3,2,2,0,0,120,340,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,200,170,4,5,171,3,1,2,0,3,2,2,0,0,134,340,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,224,170,3,4,171,2,1,2,0,3,2,2,0,0,148,340,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,248,170,3,4,171,2,1,2,0,3,2,2,0,0,163,340,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,272,170,4,4,171,2,2,2,1,3,2,2,1,0,175,340,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,296,170,4,4,171,2,2,2,1,3,2,2,1,0,185,340,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,320,314,2,3,171,0,2,3,1,4,2,3,1,0,191,340,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,344,314,0,0,171,0,0,0,1,4,2,3,1,0,249,507,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,368,314,0,0,171,0,0,0,1,4,2,3,1,0,249,507,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,392,314,0,0,171,0,0,0,1,4,2,3,1,0,249,507,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,416,314,0,0,171,0,0,0,0,4,2,3,1,0,249,507,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,440,314,0,0,171,0,0,0,0,4,2,3,1,0,249,507,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
85.0,464,314,0,0,171,0,0,0,0,4,2,3,1,0,249,507,0.38,0.01,7,0.75,0.0722,0.0493,0.3,Equal
