seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
49.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,32,0,1,1,173,1,0,0,1,0,0,0,1,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,56,0,1,1,173,1,0,0,1,0,0,0,1,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,80,0,1,1,173,1,0,0,1,0,0,0,1,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,104,0,1,1,173,1,0,0,1,0,0,0,1,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,128,0,1,1,173,1,0,0,0,0,0,0,1,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,152,133,2,4,173,1,1,2,0,1,1,2,1,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,176,133,3,3,173,3,0,0,0,1,2,3,1,0,116,337,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,200,180,3,4,172,3,0,0,1,2,3,3,2,0,116,337,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,224,180,3,4,172,2,1,1,0,2,3,4,2,0,116,337,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,248,231,8,11,172,3,5,7,0,4,4,10,2,0,116,337,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,272,269,11,15,171,6,5,8,0,6,7,11,2,0,116,337,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,296,290,18,25,171,11,7,13,1,10,12,16,3,0,116,337,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,320,317,25,36,166,14,11,17,0,16,19,20,3,0,116,337,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,344,340,17,28,159,15,2,2,0,24,29,25,3,0,182,484,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,368,359,21,31,158,16,5,5,1,25,30,28,4,0,206,484,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,392,386,28,38,154,20,8,8,2,29,35,31,5,0,230,484,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,416,410,34,46,151,22,12,12,3,32,41,36,6,0,254,484,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,440,432,44,55,148,31,13,13,3,35,52,37,6,0,278,484,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,464,461,52,68,145,37,15,20,5,43,60,44,8,0,302,484,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,488,485,56,79,143,37,19,31,6,52,66,55,10,0,326,484,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,512,503,38,51,141,36,2,4,4,57,69,63,10,0,408,598,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,536,534,37,52,138,34,3,5,6,60,72,64,12,0,432,598,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,560,551,40,52,137,32,8,9,3,61,73,68,14,0,456,598,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,584,577,40,52,134,28,12,13,5,65,78,72,16,0,480,598,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
49.0,608,604,42,54,134,27,15,18,3,68,80,78,16,0,504,598,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
