seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
942.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,56,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,80,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,104,0,4,4,173,2,2,2,0,0,1,2,0,0,58,170,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,128,0,4,4,173,2,2,2,0,0,1,2,0,0,58,170,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,152,151,4,5,172,2,2,2,0,1,2,2,0,0,58,170,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,176,167,2,4,171,2,0,0,0,2,3,2,0,0,116,338,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,200,167,3,4,171,3,0,0,0,2,3,2,0,0,116,338,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,224,167,3,3,171,3,0,0,1,2,3,2,1,0,116,338,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,248,236,4,5,171,3,1,2,0,3,3,4,1,0,116,338,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,272,236,4,5,171,2,2,3,0,3,3,5,1,0,116,338,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,296,236,5,6,171,2,3,4,0,3,3,6,1,0,116,338,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,320,312,6,10,169,3,3,5,0,6,6,7,1,0,116,338,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,344,312,3,5,169,3,0,0,0,6,6,8,1,0,178,500,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,368,312,2,4,169,2,0,0,0,6,6,8,1,0,184,500,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,392,312,1,3,169,1,0,0,0,6,6,8,1,0,184,500,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,416,312,2,3,169,2,0,0,0,6,6,8,1,0,191,500,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,440,312,2,3,169,2,0,0,0,6,6,8,1,0,203,500,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,464,312,3,3,169,3,0,0,0,6,6,8,1,0,216,500,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,488,312,2,2,169,2,0,0,0,6,6,8,1,0,228,500,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,512,312,2,2,169,2,0,0,0,6,6,8,1,0,299,662,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,536,312,3,3,169,2,1,1,0,6,6,9,1,0,311,662,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,560,312,2,2,169,1,1,1,0,6,6,9,1,0,313,662,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,584,312,1,1,169,0,1,1,0,6,6,9,1,0,313,662,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,608,312,1,1,169,0,1,1,0,6,6,9,1,0,313,662,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,632,312,1,1,169,0,1,1,0,6,6,9,1,0,313,662,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,656,312,2,2,169,0,2,2,0,6,6,10,1,0,313,662,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,680,312,0,0,169,0,0,0,0,6,6,10,1,0,371,822,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,704,312,0,0,169,0,0,0,0,6,6,10,1,0,371,822,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,728,312,0,0,169,0,0,0,0,6,6,10,1,0,371,822,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,752,312,1,1,169,0,1,1,0,6,6,11,1,0,371,822,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,776,312,1,1,169,0,1,1,0,6,6,11,1,0,371,822,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,800,312,1,1,169,0,1,1,0,6,6,11,1,0,371,822,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,824,808,2,3,169,0,2,3,0,7,6,13,1,0,371,822,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,848,808,0,0,169,0,0,0,0,7,6,13,1,0,429,979,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,872,808,0,0,169,0,0,0,0,7,6,13,1,0,429,979,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,896,808,1,1,169,0,1,1,0,7,6,14,1,0,429,979,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,920,808,1,1,169,0,1,1,0,7,6,14,1,0,429,979,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,944,938,2,4,169,0,2,3,0,8,7,16,1,0,429,979,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,968,938,2,4,169,0,2,3,0,8,7,16,1,0,429,979,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,992,938,3,4,169,1,2,3,0,8,7,16,1,0,442,979,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1016,938,1,1,169,1,0,0,0,8,7,16,1,0,515,1133,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1040,938,2,2,169,1,1,1,0,8,7,17,1,0,524,1133,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1064,938,3,3,169,1,2,2,0,8,7,18,1,0,539,1133,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1088,938,3,3,169,1,2,2,0,8,7,18,1,0,553,1133,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1112,1088,4,5,169,2,2,3,0,9,8,19,1,0,569,1133,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1136,1088,5,6,169,2,3,4,0,9,9,20,1,0,578,1133,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1160,1088,5,6,169,2,3,4,0,9,9,20,1,0,578,1133,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1184,1088,3,3,169,2,1,1,0,9,9,21,1,0,644,1283,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1208,1088,3,3,169,2,1,1,0,9,9,21,1,0,665,1283,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1232,1088,6,6,169,2,4,4,0,9,9,24,1,0,684,1283,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1256,1088,6,6,169,2,4,4,0,9,9,24,1,0,705,1283,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
942.0,1280,1276,7,9,169,3,4,6,1,11,10,26,2,0,726,1283,0.38,0.1,7,0.95,0.3408,0.1357,0.3,B
