seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
337.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,32,0,2,2,173,1,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,56,0,3,3,173,2,1,1,0,0,1,1,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,80,76,3,4,173,2,1,2,0,1,1,2,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,104,76,5,6,173,3,2,3,0,1,2,3,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,128,76,5,6,173,3,2,3,0,1,2,3,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,152,76,7,8,173,5,2,3,0,1,4,3,0,0,58,170,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,176,175,5,7,170,5,0,0,0,4,7,5,0,0,124,335,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,200,179,5,7,169,5,0,0,0,5,8,5,0,0,148,335,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,224,179,4,6,169,4,0,0,0,5,8,5,0,0,170,335,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,248,179,6,7,169,5,1,1,0,5,9,6,0,0,194,335,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,272,256,8,10,169,7,1,2,1,6,11,7,1,0,218,335,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,296,256,8,10,169,7,1,2,1,6,12,7,1,0,241,335,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,320,309,9,13,167,7,2,3,1,8,14,8,1,0,263,335,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,344,323,6,10,166,6,0,0,1,9,16,8,1,0,342,497,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,368,355,7,12,166,6,1,2,1,10,16,10,1,0,362,497,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,392,386,8,14,165,6,2,4,2,12,17,12,2,0,374,497,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,416,405,10,21,164,6,4,10,0,17,18,18,2,0,388,497,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,440,429,10,23,164,5,5,13,2,20,18,22,4,0,405,497,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,464,454,10,24,163,4,6,15,0,22,21,24,4,0,406,497,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,488,487,18,32,163,8,10,19,0,24,25,28,4,0,406,497,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,512,500,13,15,163,12,1,1,0,26,27,31,4,0,472,638,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,536,524,20,24,159,17,3,3,0,30,34,33,4,0,496,638,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,560,540,23,28,158,18,5,5,0,31,37,36,4,0,520,638,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,584,583,26,34,156,19,7,10,0,36,41,41,4,0,544,638,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,608,600,33,41,154,23,10,14,0,39,46,45,4,0,568,638,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,632,625,35,43,153,23,12,16,0,40,48,47,4,0,592,638,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,656,653,36,46,152,21,15,21,1,44,52,52,5,0,616,638,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,680,677,20,25,151,19,1,1,2,46,55,56,6,0,698,755,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,704,701,21,24,150,19,2,2,1,47,56,57,6,0,722,755,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,728,727,21,24,148,17,4,4,1,49,58,59,6,0,746,755,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,752,738,19,22,147,14,5,5,1,50,60,60,6,0,770,755,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,776,768,18,24,143,13,5,5,2,54,65,60,7,0,794,755,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,800,781,17,23,142,11,6,6,2,55,67,62,7,0,817,755,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,824,809,20,25,141,14,6,6,4,56,70,62,9,0,841,755,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,848,809,13,16,141,13,0,0,3,56,72,63,10,0,923,865,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,872,809,12,15,141,12,0,0,3,56,72,63,11,0,947,865,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,896,809,13,16,141,11,2,2,5,56,72,65,13,0,971,865,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,920,915,13,17,139,11,2,2,3,58,74,65,13,0,995,865,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,944,928,12,17,139,10,2,3,3,59,74,66,13,0,1018,865,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,968,960,10,17,138,8,2,4,4,61,75,67,14,0,1042,865,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,992,960,7,14,138,5,2,4,3,61,76,67,14,0,1065,865,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1016,960,3,8,138,3,0,0,3,61,78,67,14,0,1145,971,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1040,960,5,9,138,4,1,1,2,61,78,68,14,0,1167,971,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1064,960,5,9,138,4,1,1,2,61,78,68,14,0,1188,971,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1088,1077,6,10,137,5,1,2,1,63,79,69,14,0,1208,971,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1112,1096,6,10,137,5,1,3,2,64,79,70,15,0,1231,971,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1136,1096,7,10,137,5,2,3,2,64,79,70,15,0,1252,971,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1160,1096,10,11,137,7,3,4,2,64,79,71,15,0,1276,971,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1184,1164,3,4,136,3,0,0,3,65,80,71,16,0,1356,1073,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1208,1164,3,4,136,3,0,0,2,65,80,71,16,0,1376,1073,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1232,1164,3,3,136,3,0,0,2,65,80,71,16,0,1397,1073,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1256,1164,2,2,136,2,0,0,2,65,80,71,16,0,1410,1073,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1280,1164,2,2,136,2,0,0,2,65,80,71,16,0,1426,1073,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1304,1164,1,1,136,1,0,0,1,65,80,71,16,0,1432,1073,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1328,1164,1,1,136,1,0,0,0,65,80,71,16,0,1432,1073,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1352,1164,1,1,136,1,0,0,0,65,80,71,16,0,1490,1175,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1376,1164,0,0,136,0,0,0,0,65,80,71,16,0,1490,1175,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1400,1164,0,0,136,0,0,0,0,65,80,71,16,0,1490,1175,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1424,1164,0,0,136,0,0,0,0,65,80,71,16,0,1490,1175,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1448,1164,0,0,136,0,0,0,0,65,80,71,16,0,1490,1175,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1472,1164,0,0,136,0,0,0,0,65,80,71,16,0,1490,1175,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
337.0,1496,1164,0,0,136,0,0,0,0,65,80,71,16,0,1490,1175,0.45599999999999996,0.01,7,0.95,0.3408,0.1357,0.3,B
