seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
169.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,32,28,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,56,28,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,80,28,2,3,172,1,1,1,0,1,1,1,0,0,58,170,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,104,28,3,4,172,1,2,2,0,1,1,2,0,0,58,170,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,128,28,4,5,172,1,3,3,0,1,1,3,0,0,58,170,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,152,28,4,5,172,1,3,3,0,1,1,3,0,0,58,170,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,176,28,2,2,172,2,0,0,0,1,1,4,0,0,116,336,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,200,28,3,3,172,2,1,1,0,1,1,5,0,0,116,336,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,224,28,2,2,172,1,1,1,0,1,1,5,0,0,116,336,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,248,28,2,2,172,1,1,1,0,1,1,5,0,0,116,336,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,272,28,3,3,172,1,2,2,0,1,1,6,0,0,116,336,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,296,28,2,2,172,0,2,2,0,1,1,6,0,0,116,336,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,320,28,2,2,172,0,2,2,0,1,1,6,0,0,116,336,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,344,28,1,1,172,0,1,1,0,1,1,6,0,0,174,501,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,368,28,1,1,172,0,1,1,0,1,1,6,0,0,174,501,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,392,28,0,0,172,0,0,0,0,1,1,6,0,0,174,501,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,416,28,0,0,172,0,0,0,0,1,1,6,0,0,174,501,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,440,28,0,0,172,0,0,0,0,1,1,6,0,0,174,501,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,464,28,0,0,172,0,0,0,0,1,1,6,0,0,174,501,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,488,28,0,0,172,0,0,0,0,1,1,6,0,0,174,501,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
169.0,512,28,0,0,172,0,0,0,0,1,1,6,0,0,232,666,0.38,0.1,7,0.95,0.0722,0.0493,0.5,Equal
