seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
931.0,8,0,1,1,174,0,1,1,0,0,0,1,0,0,58,170,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,32,0,3,3,173,2,1,1,1,0,1,1,1,0,58,170,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,56,0,3,3,173,2,1,1,0,0,1,1,1,0,58,170,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,80,73,3,5,172,2,1,2,0,2,2,2,1,0,58,170,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,104,73,3,5,172,2,1,2,1,2,2,2,2,0,58,170,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,128,117,3,6,171,2,1,2,1,3,3,2,2,0,58,170,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,152,117,3,6,171,2,1,2,1,3,3,2,2,0,58,170,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,176,117,3,4,171,3,0,0,2,3,3,2,3,0,120,338,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,200,117,3,4,171,2,1,1,1,3,3,3,3,0,133,338,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,224,117,4,5,171,1,3,3,1,3,3,5,3,0,148,338,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,248,117,5,6,171,1,4,4,0,3,3,6,3,0,162,338,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,272,117,5,6,171,1,4,4,0,3,3,6,3,0,175,338,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,296,117,8,9,171,2,6,6,0,3,4,8,3,0,186,338,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,320,302,8,9,170,2,6,6,0,4,5,8,3,0,195,338,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,344,329,6,7,170,2,4,4,0,5,5,10,3,0,263,502,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,368,329,6,7,170,2,4,4,0,5,5,10,3,0,280,502,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,392,329,5,6,170,2,3,3,0,5,5,10,3,0,296,502,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,416,401,6,8,170,2,4,5,0,6,6,12,3,0,298,502,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,440,401,6,7,170,3,3,4,0,6,6,12,3,0,306,502,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,464,452,5,7,169,2,3,4,1,7,7,12,4,0,321,502,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,488,452,4,6,169,2,2,3,1,7,7,12,4,0,332,502,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,512,452,2,3,169,2,0,0,1,7,7,12,4,0,407,663,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,536,452,3,3,169,3,0,0,1,7,7,12,4,0,427,663,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,560,452,3,3,169,2,1,1,1,7,7,13,4,0,433,663,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,584,452,3,3,169,2,1,1,1,7,7,13,4,0,433,663,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
931.0,608,452,2,2,169,1,1,1,1,7,7,13,4,0,433,663,0.45599999999999996,0.1,7,0.8,0.1467,0.0619,0.7,A
