seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
896.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,56,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,80,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,104,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,128,117,1,1,173,1,0,0,0,1,0,2,0,0,116,338,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,152,117,1,1,173,1,0,0,0,1,0,2,0,0,116,338,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,176,165,2,3,172,1,1,1,0,2,1,3,0,0,116,338,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,200,187,2,4,172,1,1,2,0,3,1,4,0,0,116,338,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,224,187,2,4,172,1,1,2,0,3,2,4,0,0,116,338,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,248,187,2,3,172,1,1,1,0,3,2,4,0,0,179,505,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,272,187,2,3,172,1,1,1,0,3,2,4,0,0,191,505,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,296,187,3,3,172,2,1,1,1,3,2,4,1,0,207,505,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,320,187,3,3,172,2,1,1,0,3,2,4,1,0,228,505,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,344,187,3,3,172,2,1,1,0,3,2,4,1,0,247,505,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,368,187,2,2,172,2,0,0,1,3,2,4,2,0,325,672,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,392,187,2,2,172,2,0,0,1,3,2,4,2,0,343,672,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,416,187,0,0,172,0,0,0,1,3,2,4,2,0,351,672,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,440,187,0,0,172,0,0,0,1,3,2,4,2,0,351,672,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,464,187,0,0,172,0,0,0,1,3,2,4,2,0,351,672,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,488,187,0,0,172,0,0,0,0,3,2,4,2,0,409,839,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,512,187,0,0,172,0,0,0,0,3,2,4,2,0,409,839,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
896.0,536,187,0,0,172,0,0,0,0,3,2,4,2,0,409,839,0.38,0.01,5,0.75,0.3408,0.1357,0.3,B
