seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
12.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,56,45,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,80,45,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,104,45,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,128,45,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,152,45,1,3,171,1,0,0,0,2,2,0,0,0,58,170,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,176,45,3,5,171,1,2,2,0,2,2,2,0,0,116,340,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,200,45,6,7,171,3,3,3,0,2,3,3,0,0,116,340,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,224,213,9,10,171,5,4,5,0,3,5,5,0,0,116,340,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,248,244,11,18,169,6,5,10,0,9,8,10,0,0,116,340,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,272,244,12,19,169,6,6,11,1,9,8,11,1,0,116,340,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,296,285,13,22,168,6,7,13,2,11,10,13,2,0,116,340,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,320,317,16,30,166,6,10,19,1,16,13,19,2,0,116,340,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,344,336,13,18,165,10,3,5,1,17,16,20,2,0,182,495,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,368,360,19,26,161,12,7,9,1,22,22,24,2,0,205,495,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,392,389,21,40,154,12,9,14,1,32,33,30,3,1,222,495,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,416,395,25,45,153,12,13,18,0,33,35,34,3,1,239,495,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,440,436,38,59,150,19,19,25,1,39,42,41,4,1,260,495,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
12.0,464,461,51,75,147,26,25,34,1,47,50,52,5,1,284,495,0.45599999999999996,0.05,7,0.8,0.3408,0.1357,0.5,B
