seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
59.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,56,53,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,80,72,2,4,171,1,1,1,0,2,2,1,0,0,58,170,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,104,72,3,5,171,1,2,2,0,2,2,2,0,0,58,170,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,128,72,5,7,171,2,3,3,0,2,3,3,0,0,58,170,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,152,72,8,10,171,3,5,5,0,2,4,5,0,0,58,170,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,176,164,5,8,170,5,0,0,0,5,7,8,0,0,120,332,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,200,199,6,13,166,5,1,1,0,9,11,9,0,0,135,332,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,224,218,7,14,164,6,1,1,0,11,13,9,0,0,143,332,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,248,218,12,16,164,9,3,3,0,11,13,11,0,0,158,332,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,272,269,19,22,161,11,8,8,1,14,16,16,1,0,180,332,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,296,295,25,31,159,16,9,10,2,17,23,18,2,0,200,332,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,320,317,31,43,156,19,12,15,2,22,31,23,2,0,220,332,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,344,332,22,30,156,19,3,4,2,24,33,26,2,0,293,480,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,368,361,22,29,155,19,3,4,3,25,34,26,3,0,315,480,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,392,382,26,39,150,21,5,8,4,32,42,31,5,0,336,480,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,416,415,27,45,145,22,5,10,3,39,49,33,5,0,360,480,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,440,436,34,54,141,25,9,14,4,44,55,37,6,0,380,480,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,464,456,38,55,140,29,9,15,1,46,58,39,6,1,402,480,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,488,479,43,62,134,28,15,21,3,53,66,46,8,1,425,480,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,512,500,29,48,131,25,4,8,3,59,70,50,8,1,505,612,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,536,526,32,52,129,27,5,11,2,63,74,53,8,1,529,612,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,560,554,35,52,128,29,6,11,4,65,76,54,10,1,553,612,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,584,562,37,52,127,29,8,13,5,66,80,56,12,1,577,612,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,608,606,37,52,124,28,9,14,5,70,83,58,13,1,601,612,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,632,615,38,50,124,25,13,18,6,72,85,62,14,1,625,612,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,656,650,40,56,123,27,13,19,6,75,91,65,14,1,649,612,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,680,674,27,37,119,27,0,0,6,79,100,66,15,1,731,725,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,704,674,24,33,119,24,0,0,8,79,100,66,18,1,755,725,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,728,725,21,29,115,19,2,2,8,82,103,68,19,2,779,725,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,752,745,21,30,114,19,2,4,5,84,104,70,19,2,803,725,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,776,775,20,27,113,18,2,4,5,85,105,70,19,2,827,725,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,800,786,18,24,111,16,2,4,5,87,107,70,20,2,851,725,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,824,816,22,28,111,18,4,7,5,88,108,73,20,2,875,725,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,848,816,13,16,111,12,1,1,4,88,108,73,20,2,956,832,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,872,816,11,13,111,9,2,2,2,88,109,74,20,2,979,832,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,896,816,8,9,111,6,2,2,3,88,109,74,21,2,1002,832,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,920,816,8,9,111,6,2,2,3,88,110,74,22,2,1021,832,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,944,936,7,11,109,4,3,3,2,90,113,75,22,2,1041,832,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,968,936,7,11,109,4,3,3,1,90,113,75,22,2,1055,832,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,992,936,6,11,109,3,3,3,0,90,114,76,22,2,1065,832,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1016,1002,2,8,109,1,1,1,0,91,115,77,22,2,1123,936,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1040,1002,7,8,109,6,1,1,0,91,115,77,22,2,1140,936,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1064,1002,7,9,109,6,1,1,0,91,116,77,22,2,1163,936,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1088,1002,6,8,109,5,1,1,0,91,116,77,22,2,1186,936,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1112,1102,7,9,108,6,1,1,1,92,118,77,23,2,1210,936,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1136,1102,8,9,108,6,2,2,1,92,118,78,23,2,1234,936,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1160,1102,7,8,108,6,1,1,1,92,118,78,23,2,1258,936,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1184,1102,2,3,108,2,0,0,1,92,118,78,23,2,1334,1039,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1208,1102,3,3,108,3,0,0,1,92,118,78,23,2,1354,1039,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1232,1102,3,3,108,3,0,0,1,92,118,78,23,2,1373,1039,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1256,1102,3,3,108,3,0,0,1,92,118,78,23,2,1392,1039,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1280,1102,0,0,108,0,0,0,1,92,118,78,23,2,1409,1039,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1304,1102,0,0,108,0,0,0,1,92,118,78,23,2,1409,1039,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1328,1102,0,0,108,0,0,0,1,92,118,78,23,2,1409,1039,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1352,1102,0,0,108,0,0,0,1,92,118,78,23,2,1467,1142,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1376,1102,0,0,108,0,0,0,1,92,118,78,23,2,1467,1142,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
59.0,1400,1102,0,0,108,0,0,0,1,92,118,78,23,2,1467,1142,0.45599999999999996,0.1,7,0.75,0.3408,0.1357,0.5,B
