seed,cycle,LastInfection,I,E,S_r,I_r,I_s,E_s,H,Cumulative_I,Cumulative_I_r,Cumulative_I_s,Cumulative_H,D,Tests_r,Tests_s,GlobalShedding_p,Introduction_p,TestingFreq,Test_sensitivity,PPE_OR,Vaccination_OR_S,vaccination_dist,VaccineEff
392.0,8,0,0,0,174,0,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,32,0,1,1,173,1,0,0,0,0,0,0,0,0,58,170,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,56,35,1,2,172,1,0,0,0,1,1,0,0,0,58,170,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,80,35,1,2,172,1,0,0,0,1,1,0,0,0,123,340,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,104,35,1,2,172,1,0,0,0,1,1,0,0,0,139,340,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,128,35,1,2,172,1,0,0,0,1,1,0,0,0,151,340,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,152,35,2,2,172,2,0,0,0,1,1,0,0,0,229,510,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,176,35,2,2,172,2,0,0,0,1,1,0,0,0,250,510,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,200,35,2,2,172,2,0,0,0,1,1,0,0,0,269,510,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,224,35,1,1,172,1,0,0,0,1,1,0,0,0,347,680,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,248,35,1,1,172,1,0,0,0,1,1,0,0,0,362,680,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,272,35,0,0,172,0,0,0,0,1,1,0,0,0,373,680,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,296,35,0,0,172,0,0,0,0,1,1,0,0,0,431,850,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,320,35,0,0,172,0,0,0,0,1,1,0,0,0,431,850,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,344,35,0,0,172,0,0,0,0,1,1,0,0,0,431,850,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,368,35,0,0,172,0,0,0,0,1,1,0,0,0,489,1020,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
392.0,392,35,0,0,172,0,0,0,0,1,1,0,0,0,489,1020,0.45599999999999996,0.01,3,0.8,0.3408,0.1357,0.3,B
